bin,ts,yes_price,volume,real_cum_trades,frac,slug,mapped_tick,config,market_title,truth
0,2025-09-15 01:56:08+00:00,0.7284759187861732,4180.855697,30,0.0,nfl-kc-nyg-2025-09-21,0.0,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
1,2025-09-15 10:38:16+00:00,0.7226666596817467,621.056796,60,0.012658227848101266,nfl-kc-nyg-2025-09-21,0.24050632911392406,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
2,2025-09-16 08:07:04+00:00,0.7265517120608433,5343.24686,89,0.02531645569620253,nfl-kc-nyg-2025-09-21,0.4810126582278481,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
3,2025-09-17 05:16:52+00:00,0.7235414082241174,4178.653938,119,0.0379746835443038,nfl-kc-nyg-2025-09-21,0.7215189873417722,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
4,2025-09-17 13:46:14+00:00,0.7190000023750002,1321.760343,149,0.05063291139240506,nfl-kc-nyg-2025-09-21,0.9620253164556962,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
5,2025-09-17 22:45:20+00:00,0.7229734997842339,2821.3500710000003,178,0.06329113924050633,nfl-kc-nyg-2025-09-21,1.2025316455696204,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
6,2025-09-18 14:57:30+00:00,0.7234881806366139,1308.011218,208,0.0759493670886076,nfl-kc-nyg-2025-09-21,1.4430379746835444,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
7,2025-09-19 01:43:40+00:00,0.7208077440248994,3816.765162,238,0.08860759493670886,nfl-kc-nyg-2025-09-21,1.6835443037974684,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
8,2025-09-19 17:51:44+00:00,0.7286860749003569,6903.972167,267,0.10126582278481013,nfl-kc-nyg-2025-09-21,1.9240506329113924,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
9,2025-09-20 17:34:44+00:00,0.7353216781220018,5012.9373160000005,297,0.11392405063291139,nfl-kc-nyg-2025-09-21,2.1645569620253164,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
10,2025-09-20 23:37:02+00:00,0.7324138029098184,5510.302154,326,0.12658227848101267,nfl-kc-nyg-2025-09-21,2.405063291139241,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
11,2025-09-21 06:08:26+00:00,0.7333797717700652,2472.419657,356,0.13924050632911392,nfl-kc-nyg-2025-09-21,2.6455696202531644,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
12,2025-09-21 12:47:24+00:00,0.7353333430797668,8472.194461,386,0.1518987341772152,nfl-kc-nyg-2025-09-21,2.886075949367089,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
13,2025-09-21 15:09:06+00:00,0.7368965382317821,626.01227,415,0.16455696202531644,nfl-kc-nyg-2025-09-21,3.1265822784810124,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
14,2025-09-21 17:13:48+00:00,0.735333347078669,7156.5801679999995,445,0.17721518987341772,nfl-kc-nyg-2025-09-21,3.367088607594937,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
15,2025-09-21 18:45:00+00:00,0.7353682085607153,2420.190261,475,0.189873417721519,nfl-kc-nyg-2025-09-21,3.607594936708861,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
16,2025-09-21 19:29:28+00:00,0.7306896442916634,2630.012111,504,0.20253164556962025,nfl-kc-nyg-2025-09-21,3.848101265822785,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
17,2025-09-21 19:59:56+00:00,0.731476873632533,4265.60975,534,0.21518987341772153,nfl-kc-nyg-2025-09-21,4.088607594936709,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
18,2025-09-21 20:34:30+00:00,0.7355172386251695,17617.52806,563,0.22784810126582278,nfl-kc-nyg-2025-09-21,4.329113924050633,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
19,2025-09-21 21:08:46+00:00,0.7288052790261539,5774.744814,593,0.24050632911392406,nfl-kc-nyg-2025-09-21,4.569620253164557,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
20,2025-09-21 21:38:04+00:00,0.7283333256653847,42224.448574,623,0.25316455696202533,nfl-kc-nyg-2025-09-21,4.810126582278482,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
21,2025-09-21 22:04:06+00:00,0.738620685382416,6154.12146,652,0.26582278481012656,nfl-kc-nyg-2025-09-21,5.0506329113924044,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
22,2025-09-21 22:31:08+00:00,0.737333333615936,17929.704051,682,0.27848101265822783,nfl-kc-nyg-2025-09-21,5.291139240506329,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
23,2025-09-21 22:46:30+00:00,0.7383333346744866,18410.192855,712,0.2911392405063291,nfl-kc-nyg-2025-09-21,5.531645569620253,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
24,2025-09-21 22:55:24+00:00,0.7382758615168232,25577.270047,741,0.3037974683544304,nfl-kc-nyg-2025-09-21,5.772151898734178,rq1_m08_s0,NFL酋长对巨人比赛结果,1.0
