bin,ts,yes_price,volume,real_cum_trades,frac,slug,mapped_tick,config,market_title,truth
37,2025-08-11 20:36:36+00:00,0.3031397155412558,1711.936087,1425,0.46835443037974683,will-trump-deploy-national-guard-in-dc-by-monday,8.89873417721519,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
38,2025-08-11 21:26:16+00:00,0.24629104004998478,2306.292469,1463,0.4810126582278481,will-trump-deploy-national-guard-in-dc-by-monday,9.139240506329115,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
39,2025-08-11 21:45:16+00:00,0.28988914860353954,2758.415082,1500,0.4936708860759494,will-trump-deploy-national-guard-in-dc-by-monday,9.379746835443038,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
40,2025-08-11 22:15:46+00:00,0.2873513356527713,792.345155,1537,0.5063291139240507,will-trump-deploy-national-guard-in-dc-by-monday,9.620253164556964,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
41,2025-08-11 23:13:26+00:00,0.1879997001653936,2109.423396,1575,0.5189873417721519,will-trump-deploy-national-guard-in-dc-by-monday,9.860759493670885,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
42,2025-08-12 00:00:38+00:00,0.161554691994923,2207.330822,1612,0.5316455696202531,will-trump-deploy-national-guard-in-dc-by-monday,10.101265822784809,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
43,2025-08-12 00:27:32+00:00,0.21551209456306006,3095.3014579999995,1650,0.5443037974683544,will-trump-deploy-national-guard-in-dc-by-monday,10.341772151898734,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
44,2025-08-12 01:34:50+00:00,0.250457923579272,2952.397967,1687,0.5569620253164557,will-trump-deploy-national-guard-in-dc-by-monday,10.582278481012658,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
45,2025-08-12 02:19:56+00:00,0.22761553742824323,2207.681631,1725,0.569620253164557,will-trump-deploy-national-guard-in-dc-by-monday,10.822784810126583,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
46,2025-08-12 02:58:44+00:00,0.28092548141337864,4463.295673,1762,0.5822784810126582,will-trump-deploy-national-guard-in-dc-by-monday,11.063291139240507,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
47,2025-08-12 03:37:18+00:00,0.3331797396825831,2813.255585,1800,0.5949367088607594,will-trump-deploy-national-guard-in-dc-by-monday,11.30379746835443,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
48,2025-08-12 04:04:30+00:00,0.30621691506176374,3223.376699,1837,0.6075949367088608,will-trump-deploy-national-guard-in-dc-by-monday,11.544303797468356,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
49,2025-08-12 04:21:08+00:00,0.5400831488689105,15625.332118,1875,0.620253164556962,will-trump-deploy-national-guard-in-dc-by-monday,11.784810126582277,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
50,2025-08-12 04:55:22+00:00,0.993436485135135,32145.91388,1912,0.6329113924050633,will-trump-deploy-national-guard-in-dc-by-monday,12.025316455696203,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
51,2025-08-12 05:45:30+00:00,0.9971328856688131,104669.105982,1950,0.6455696202531646,will-trump-deploy-national-guard-in-dc-by-monday,12.265822784810126,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
52,2025-08-12 06:59:34+00:00,0.9975405405675001,55511.848920000004,1987,0.6582278481012658,will-trump-deploy-national-guard-in-dc-by-monday,12.50632911392405,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
53,2025-08-12 08:58:48+00:00,0.9979509069744548,54848.871438,2025,0.6708860759493671,will-trump-deploy-national-guard-in-dc-by-monday,12.746835443037975,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
54,2025-08-12 10:10:02+00:00,0.9972362610545187,260144.19925600002,2062,0.6835443037974683,will-trump-deploy-national-guard-in-dc-by-monday,12.987341772151899,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
55,2025-08-12 11:20:00+00:00,0.9942389338754728,52695.133641,2100,0.6962025316455697,will-trump-deploy-national-guard-in-dc-by-monday,13.227848101265824,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
56,2025-08-12 12:14:56+00:00,0.9929840477998534,113385.184375,2137,0.7088607594936709,will-trump-deploy-national-guard-in-dc-by-monday,13.468354430379748,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
57,2025-08-12 13:36:02+00:00,0.9950090373194722,189715.157352,2175,0.7215189873417721,will-trump-deploy-national-guard-in-dc-by-monday,13.70886075949367,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
58,2025-08-12 15:31:55+00:00,0.9959607673174646,130751.110038,2212,0.7341772151898734,will-trump-deploy-national-guard-in-dc-by-monday,13.949367088607595,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
59,2025-08-12 18:10:41+00:00,0.9962783418125717,240489.18063999998,2250,0.7468354430379747,will-trump-deploy-national-guard-in-dc-by-monday,14.189873417721518,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
60,2025-08-12 21:10:11+00:00,0.9969292035737465,244401.74761400002,2287,0.759493670886076,will-trump-deploy-national-guard-in-dc-by-monday,14.430379746835444,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
61,2025-08-13 01:21:11+00:00,0.9969912324634421,211881.601617,2325,0.7721518987341772,will-trump-deploy-national-guard-in-dc-by-monday,14.670886075949367,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
62,2025-08-13 06:23:43+00:00,0.9979999999996496,424879.097862,2362,0.7848101265822784,will-trump-deploy-national-guard-in-dc-by-monday,14.91139240506329,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
63,2025-08-13 10:54:21+00:00,0.9985526315789474,477420.047671,2400,0.7974683544303798,will-trump-deploy-national-guard-in-dc-by-monday,15.151898734177216,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
64,2025-08-13 15:00:11+00:00,0.9983513513513513,714545.113635,2437,0.810126582278481,will-trump-deploy-national-guard-in-dc-by-monday,15.39240506329114,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
65,2025-08-13 16:25:41+00:00,0.9983684210526317,242935.24022500002,2475,0.8227848101265823,will-trump-deploy-national-guard-in-dc-by-monday,15.632911392405065,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
66,2025-08-13 18:27:26+00:00,0.9981621621621622,276122.84193,2512,0.8354430379746836,will-trump-deploy-national-guard-in-dc-by-monday,15.873417721518987,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
67,2025-08-13 21:06:40+00:00,0.9983947368421052,506857.62762,2550,0.8481012658227848,will-trump-deploy-national-guard-in-dc-by-monday,16.11392405063291,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
68,2025-08-13 23:39:04+00:00,0.9987593642606708,1121284.283572,2587,0.8607594936708861,will-trump-deploy-national-guard-in-dc-by-monday,16.354430379746837,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
69,2025-08-14 02:44:36+00:00,0.9982634223300015,285877.603721,2625,0.8734177215189873,will-trump-deploy-national-guard-in-dc-by-monday,16.59493670886076,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
70,2025-08-14 06:26:40+00:00,0.9981613106365614,83856.162191,2662,0.8860759493670886,will-trump-deploy-national-guard-in-dc-by-monday,16.83544303797468,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
71,2025-08-14 08:46:22+00:00,0.997913656183579,138827.99044,2700,0.8987341772151899,will-trump-deploy-national-guard-in-dc-by-monday,17.075949367088608,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
72,2025-08-14 11:29:56+00:00,0.99783783783772,116464.597224,2737,0.9113924050632911,will-trump-deploy-national-guard-in-dc-by-monday,17.31645569620253,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
73,2025-08-14 15:14:53+00:00,0.9983684210526317,83290.420344,2775,0.9240506329113924,will-trump-deploy-national-guard-in-dc-by-monday,17.556962025316455,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
74,2025-08-14 19:25:51+00:00,0.9982902666797252,312833.139181,2812,0.9367088607594937,will-trump-deploy-national-guard-in-dc-by-monday,17.79746835443038,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
75,2025-08-14 20:44:28+00:00,0.9986578947368421,235657.769856,2850,0.9493670886075949,will-trump-deploy-national-guard-in-dc-by-monday,18.037974683544302,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
76,2025-08-14 22:31:48+00:00,0.9987635292908105,62970.434125,2887,0.9620253164556962,will-trump-deploy-national-guard-in-dc-by-monday,18.27848101265823,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
77,2025-08-15 00:02:24+00:00,0.9980789473678243,122163.638922,2925,0.9746835443037974,will-trump-deploy-national-guard-in-dc-by-monday,18.518987341772153,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
78,2025-08-15 09:13:30+00:00,0.9987731311526813,439259.104357,2962,0.9873417721518988,will-trump-deploy-national-guard-in-dc-by-monday,18.759493670886076,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
79,2025-08-16 02:14:26+00:00,0.9990000000000001,128758.42268999999,3000,1.0,will-trump-deploy-national-guard-in-dc-by-monday,19.0,rq1_m02_s0,特朗普周一前部署国民警卫队,1.0
