bin,ts,yes_price,volume,real_cum_trades,frac,slug,mapped_tick,config,market_title,truth
0,2025-09-04 01:05:44+00:00,0.5138888905137923,9833.7929,36,0.0,nfl-bal-buf-2025-09-07,0.0,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
1,2025-09-04 21:57:38+00:00,0.5186111218067544,5732.535182,72,0.012658227848101266,nfl-bal-buf-2025-09-07,0.24050632911392406,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
2,2025-09-05 22:54:38+00:00,0.5259680966114573,1884.3383660000002,108,0.02531645569620253,nfl-bal-buf-2025-09-07,0.4810126582278481,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
3,2025-09-06 21:47:18+00:00,0.5248571460070272,4540.1336870000005,143,0.0379746835443038,nfl-bal-buf-2025-09-07,0.7215189873417722,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
4,2025-09-07 06:59:46+00:00,0.5249999969583824,8812.529251,179,0.05063291139240506,nfl-bal-buf-2025-09-07,0.9620253164556962,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
5,2025-09-07 14:33:36+00:00,0.525277791517624,3081.868853,215,0.06329113924050633,nfl-bal-buf-2025-09-07,1.2025316455696204,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
6,2025-09-07 16:31:44+00:00,0.5239947515218865,15734.241377,250,0.0759493670886076,nfl-bal-buf-2025-09-07,1.4430379746835444,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
7,2025-09-07 17:48:00+00:00,0.5214106197515895,2779.391344,286,0.08860759493670886,nfl-bal-buf-2025-09-07,1.6835443037974684,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
8,2025-09-07 18:22:26+00:00,0.5252777729139573,3489.566742,322,0.10126582278481013,nfl-bal-buf-2025-09-07,1.9240506329113924,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
9,2025-09-07 19:26:52+00:00,0.5261033088943867,1848.034978,358,0.11392405063291139,nfl-bal-buf-2025-09-07,2.1645569620253164,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
10,2025-09-07 19:55:18+00:00,0.5260000148842441,197642.656075,393,0.12658227848101267,nfl-bal-buf-2025-09-07,2.405063291139241,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
11,2025-09-07 20:37:58+00:00,0.5327310408316925,24497.833941000004,429,0.13924050632911392,nfl-bal-buf-2025-09-07,2.6455696202531644,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
12,2025-09-07 21:29:04+00:00,0.5255612343597278,11359.257276,465,0.1518987341772152,nfl-bal-buf-2025-09-07,2.886075949367089,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
13,2025-09-07 21:50:00+00:00,0.5265714296760478,4270.299993,500,0.16455696202531644,nfl-bal-buf-2025-09-07,3.1265822784810124,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
14,2025-09-07 22:14:08+00:00,0.5286111107813797,146587.056786,536,0.17721518987341772,nfl-bal-buf-2025-09-07,3.367088607594937,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
15,2025-09-07 22:46:00+00:00,0.5274999994978492,13985.588846,572,0.189873417721519,nfl-bal-buf-2025-09-07,3.607594936708861,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
16,2025-09-07 23:03:56+00:00,0.5277777780394559,120554.775094,608,0.20253164556962025,nfl-bal-buf-2025-09-07,3.848101265822785,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
17,2025-09-07 23:16:58+00:00,0.5257142762811973,64691.656983,643,0.21518987341772153,nfl-bal-buf-2025-09-07,4.088607594936709,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
18,2025-09-07 23:28:58+00:00,0.526388888734976,127796.860116,679,0.22784810126582278,nfl-bal-buf-2025-09-07,4.329113924050633,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
19,2025-09-07 23:39:22+00:00,0.5244444424696391,13801.266783000001,715,0.24050632911392406,nfl-bal-buf-2025-09-07,4.569620253164557,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
20,2025-09-07 23:52:12+00:00,0.5268571354320666,35562.636645,750,0.25316455696202533,nfl-bal-buf-2025-09-07,4.810126582278482,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
21,2025-09-08 00:07:04+00:00,0.5255555612059938,112060.19524500001,786,0.26582278481012656,nfl-bal-buf-2025-09-07,5.0506329113924044,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
22,2025-09-08 00:15:04+00:00,0.523051426636963,79471.226694,822,0.27848101265822783,nfl-bal-buf-2025-09-07,5.291139240506329,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0
