bin,ts,yes_price,volume,real_cum_trades,frac,slug,mapped_tick,config,market_title,truth
0,2025-10-24 12:28:27+00:00,0.5249680113181069,3435.971357,38,0.0,btc-above-100k-till-2025-end,0.0,rq1_m06_s0,2025年底比特币高于10万美元,1.0
1,2025-10-25 00:39:54+00:00,0.530288813779296,5635.857094999999,75,0.012658227848101266,btc-above-100k-till-2025-end,0.24050632911392406,rq1_m06_s0,2025年底比特币高于10万美元,1.0
2,2025-10-25 20:07:17+00:00,0.5051183893701114,8546.651001,113,0.02531645569620253,btc-above-100k-till-2025-end,0.4810126582278481,rq1_m06_s0,2025年底比特币高于10万美元,1.0
3,2025-10-26 11:45:31+00:00,0.5021614825862307,5988.803632,150,0.0379746835443038,btc-above-100k-till-2025-end,0.7215189873417722,rq1_m06_s0,2025年底比特币高于10万美元,1.0
4,2025-10-26 15:45:47+00:00,0.42239637436010086,3315.769958,188,0.05063291139240506,btc-above-100k-till-2025-end,0.9620253164556962,rq1_m06_s0,2025年底比特币高于10万美元,1.0
5,2025-10-27 00:30:39+00:00,0.43284557954073166,2395.8352879999998,225,0.06329113924050633,btc-above-100k-till-2025-end,1.2025316455696204,rq1_m06_s0,2025年底比特币高于10万美元,1.0
6,2025-10-27 11:54:13+00:00,0.38529458604839045,5357.426094,263,0.0759493670886076,btc-above-100k-till-2025-end,1.4430379746835444,rq1_m06_s0,2025年底比特币高于10万美元,1.0
7,2025-10-27 19:19:21+00:00,0.3771806195011353,4220.5074859999995,300,0.08860759493670886,btc-above-100k-till-2025-end,1.6835443037974684,rq1_m06_s0,2025年底比特币高于10万美元,1.0
8,2025-10-28 08:01:15+00:00,0.40627116075934144,1485.058805,338,0.10126582278481013,btc-above-100k-till-2025-end,1.9240506329113924,rq1_m06_s0,2025年底比特币高于10万美元,1.0
9,2025-10-28 15:47:57+00:00,0.39330679762013665,3350.4991170000003,375,0.11392405063291139,btc-above-100k-till-2025-end,2.1645569620253164,rq1_m06_s0,2025年底比特币高于10万美元,1.0
10,2025-10-29 02:00:25+00:00,0.4273017313312658,7537.059829,413,0.12658227848101267,btc-above-100k-till-2025-end,2.405063291139241,rq1_m06_s0,2025年底比特币高于10万美元,1.0
11,2025-10-29 14:25:09+00:00,0.42588674719086367,9285.059127999999,450,0.13924050632911392,btc-above-100k-till-2025-end,2.6455696202531644,rq1_m06_s0,2025年底比特币高于10万美元,1.0
12,2025-10-29 19:35:47+00:00,0.46145196961617146,9668.953842,488,0.1518987341772152,btc-above-100k-till-2025-end,2.886075949367089,rq1_m06_s0,2025年底比特币高于10万美元,1.0
13,2025-10-30 02:14:09+00:00,0.48422977597914296,3666.540796,525,0.16455696202531644,btc-above-100k-till-2025-end,3.1265822784810124,rq1_m06_s0,2025年底比特币高于10万美元,1.0
14,2025-10-30 05:43:13+00:00,0.5447190365524994,6654.430393000001,563,0.17721518987341772,btc-above-100k-till-2025-end,3.367088607594937,rq1_m06_s0,2025年底比特币高于10万美元,1.0
15,2025-10-30 12:04:41+00:00,0.5170042437124396,5161.931509,600,0.189873417721519,btc-above-100k-till-2025-end,3.607594936708861,rq1_m06_s0,2025年底比特币高于10万美元,1.0
16,2025-10-30 13:42:15+00:00,0.5753968782201603,5678.03515,638,0.20253164556962025,btc-above-100k-till-2025-end,3.848101265822785,rq1_m06_s0,2025年底比特币高于10万美元,1.0
