run,config,slug,market_key,n_agents,n_ticks,truth,truth_label,signal_mu,start_mid,end_mid,drift,direction_score,distance_to_truth,volatility,max_abs_step,n_fills,notional,fills_per_agent_tick,notional_per_agent,active_trade_fill_rate,cancel_per_fill,price_response_per_1k_notional,pnl_mean,pnl_std,pnl_spread,mids,action_mix
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_ethereum/20260527T112944-c1_ethereum_n10_s0-d94a3981-dfcec838,c1_ethereum_n10_s0,will-ethereum-reach-5000-in-august-614-348-169-974-494,ethereum,10,20,0.0,NO 结局，YES=0.00,0.5795,0.575,0.52,-0.05499999999999994,0.05499999999999994,0.52,0.012617865362880905,0.03500000000000003,25,355.6717945512573,0.125,35.567179455125725,0.26595744680851063,2.32,0.15463694575329523,-26.091069491525424,33.19229094693035,113.86435268662098,"tick_idx
0     0.575
1     0.580
2     0.580
3     0.580
4     0.585
5     0.565
6     0.560
7     0.550
8     0.545
9     0.535
10    0.535
11    0.535
12    0.560
13    0.545
14    0.560
15    0.560
16    0.525
17    0.525
18    0.520
19    0.520
Name: yes_mid_after, dtype: float64","{'LIMIT': 47.023809523809526, 'CANCEL': 34.523809523809526, 'MARKET': 8.928571428571429, 'SPLIT': 7.142857142857142, 'HOLD': 1.7857142857142856, 'MERGE': 0.5952380952380952}"
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_ethereum/20260527T113622-c1_ethereum_n20_s0-d94a3981-4d0a0d36,c1_ethereum_n20_s0,will-ethereum-reach-5000-in-august-614-348-169-974-494,ethereum,20,20,0.0,NO 结局，YES=0.00,0.5795,0.575,0.35000000000000003,-0.22499999999999992,0.22499999999999992,0.35000000000000003,0.021551651542527455,0.08499999999999996,46,1230.7565701148842,0.115,61.53782850574421,0.22009569377990432,2.608695652173913,0.18281438057161656,-7.893449999999989,168.70146939658875,739.8886502063642,"tick_idx
0     0.575
1     0.580
2     0.570
3     0.575
4     0.560
5     0.545
6     0.540
7     0.535
8     0.525
9     0.500
10    0.480
11    0.480
12    0.480
13    0.480
14    0.395
15    0.350
16    0.350
17    0.350
18    0.350
19    0.350
Name: yes_mid_after, dtype: float64","{'LIMIT': 52.24719101123596, 'CANCEL': 33.70786516853933, 'MARKET': 6.460674157303371, 'SPLIT': 5.8988764044943816, 'HOLD': 0.8426966292134831, 'MERGE': 0.8426966292134831}"
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_ethereum/20260527T114403-c1_ethereum_n50_s0-d94a3981-2a7a26f4,c1_ethereum_n50_s0,will-ethereum-reach-5000-in-august-614-348-169-974-494,ethereum,50,20,0.0,NO 结局，YES=0.00,0.5795,0.61,0.24,-0.37,0.37,0.24,0.06415897652710685,0.28,191,5418.590350076845,0.191,108.37180700153691,0.3472727272727273,1.3664921465968587,0.06828344202007312,-1.5786900000001223,193.94759086296764,836.1770014431773,"tick_idx
0     0.610
1     0.575
2     0.560
3     0.585
4     0.585
5     0.585
6     0.585
7     0.585
8     0.585
9     0.570
10    0.565
11    0.550
12    0.545
13    0.545
14    0.535
15    0.520
16    0.520
17    0.520
18    0.520
19    0.240
Name: yes_mid_after, dtype: float64","{'LIMIT': 52.44988864142539, 'CANCEL': 29.06458797327394, 'MARKET': 8.797327394209354, 'SPLIT': 8.129175946547884, 'HOLD': 0.8908685968819599, 'MERGE': 0.6681514476614699}"
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_ethereum/20260527T111032-c1_ethereum_n100_s0-d94a3981-82cbfd5e,c1_ethereum_n100_s0,will-ethereum-reach-5000-in-august-614-348-169-974-494,ethereum,100,20,0.0,NO 结局，YES=0.00,0.5795,0.595,0.42,-0.175,0.175,0.42,0.02996586752247079,0.13000000000000006,453,15167.647466859775,0.2265,151.67647466859773,0.41294439380127623,1.0485651214128036,0.011537715415812668,-1.6390728688524496,409.8068253230061,2241.175488400488,"tick_idx
0     0.595
1     0.585
2     0.585
3     0.585
4     0.585
5     0.585
6     0.585
7     0.590
8     0.590
9     0.595
10    0.595
11    0.595
12    0.595
13    0.595
14    0.595
15    0.595
16    0.580
17    0.570
18    0.550
19    0.420
Name: yes_mid_after, dtype: float64","{'LIMIT': 54.68926553672316, 'CANCEL': 26.836158192090398, 'SPLIT': 8.47457627118644, 'MARKET': 7.288135593220339, 'HOLD': 2.0903954802259888, 'MERGE': 0.6214689265536724}"
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_robotaxi/20260527T120437-c1_robotaxi_n10_s0-d94a3981-3cfc1f08,c1_robotaxi_n10_s0,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,robotaxi,10,20,1.0,YES 结局=1.00,0.41870038980723967,0.485,0.425,-0.06,-0.06,0.575,0.021807906715722122,0.04999999999999999,24,608.7060779788851,0.12,60.87060779788851,0.19672131147540983,2.5,0.0985697402582553,2.2746525052041036,68.91952868007267,201.5625,"tick_idx
0     0.485
1     0.460
2     0.490
3     0.490
4     0.490
5     0.460
6     0.490
7     0.490
8     0.490
9     0.490
10    0.490
11    0.490
12    0.490
13    0.460
14    0.490
15    0.490
16    0.490
17    0.460
18    0.475
19    0.425
Name: yes_mid_after, dtype: float64","{'LIMIT': 56.315789473684205, 'CANCEL': 31.57894736842105, 'MARKET': 7.894736842105263, 'SPLIT': 2.1052631578947367, 'HOLD': 1.5789473684210527, 'MERGE': 0.5263157894736842}"
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_robotaxi/20260527T121111-c1_robotaxi_n20_s0-d94a3981-bd8f7a6b,c1_robotaxi_n20_s0,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,robotaxi,20,20,1.0,YES 结局=1.00,0.41870038980723967,0.475,0.39,-0.08499999999999996,-0.08499999999999996,0.61,0.015446568914424651,0.02999999999999997,47,890.2458291017768,0.1175,44.51229145508884,0.20982142857142858,2.3404255319148937,0.09547924541894415,9.473684039999963,255.34920852999863,1093.8648431419633,"tick_idx
0     0.475
1     0.465
2     0.475
3     0.450
4     0.445
5     0.475
6     0.460
7     0.480
8     0.470
9     0.470
10    0.485
11    0.475
12    0.450
13    0.450
14    0.435
15    0.405
16    0.395
17    0.390
18    0.390
19    0.390
Name: yes_mid_after, dtype: float64","{'LIMIT': 55.858310626703, 'CANCEL': 29.972752043596728, 'MARKET': 5.177111716621254, 'SPLIT': 4.904632152588556, 'HOLD': 3.5422343324250685, 'MERGE': 0.544959128065395}"
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_robotaxi/20260527T122102-c1_robotaxi_n50_s0-d94a3981-264c8d13,c1_robotaxi_n50_s0,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,robotaxi,50,20,1.0,YES 结局=1.00,0.41870038980723967,0.49,0.055,-0.435,-0.435,0.945,0.07757282939050969,0.3,229,5202.951753695013,0.229,104.05903507390026,0.39145299145299145,1.0829694323144106,0.08360638741096788,1.3263157655999946,150.5254388521659,648.1588483057207,"tick_idx
0     0.490
1     0.530
2     0.470
3     0.470
4     0.500
5     0.500
6     0.490
7     0.520
8     0.500
9     0.550
10    0.495
11    0.450
12    0.360
13    0.395
14    0.370
15    0.350
16    0.335
17    0.310
18    0.010
19    0.055
Name: yes_mid_after, dtype: float64","{'LIMIT': 54.56498388829216, 'CANCEL': 26.638023630504833, 'MARKET': 8.270676691729323, 'SPLIT': 7.518796992481203, 'HOLD': 2.685284640171858, 'MERGE': 0.322234156820623}"
/Users/moonshot/Projects/Poly/polymetl/output/v15/c1_robotaxi/20260527T115347-c1_robotaxi_n100_s0-d94a3981-887ed319,c1_robotaxi_n100_s0,will-tesla-launch-a-driverless-robotaxi-service-by-october-31,robotaxi,100,20,1.0,YES 结局=1.00,0.41870038980723967,0.495,0.245,-0.25,-0.25,0.755,0.08129525280516059,0.3,353,10144.325907856688,0.1765,101.44325907856688,0.3064236111111111,1.4872521246458923,0.024644318633964362,1.6447368079999918,330.9952561314446,2174.6406800200252,"tick_idx
0     0.495
1     0.475
2     0.475
3     0.475
4     0.475
5     0.475
6     0.475
7     0.465
8     0.435
9     0.425
10    0.420
11    0.390
12    0.380
13    0.080
14    0.250
15    0.230
16    0.225
17    0.245
18    0.245
19    0.245
Name: yes_mid_after, dtype: float64","{'LIMIT': 53.14498933901919, 'CANCEL': 27.985074626865668, 'MARKET': 8.26226012793177, 'SPLIT': 7.30277185501066, 'HOLD': 2.6652452025586353, 'MERGE': 0.6396588486140725}"
