series,config,market_title,cum_trades,trade_progress,yes_price,truth,tick,ts,volume,slug
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,0.0,0.0,0.24,0.0,0.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,0.0,0.0,0.24,0.0,0.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,2.0,0.03278688524590164,0.235,0.0,1.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,7.0,0.11475409836065574,0.235,0.0,2.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,8.0,0.13114754098360656,0.235,0.0,3.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,8.0,0.13114754098360656,0.235,0.0,4.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,10.0,0.16393442622950818,0.235,0.0,5.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,11.0,0.18032786885245902,0.235,0.0,6.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,15.0,0.2459016393442623,0.235,0.0,7.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,18.0,0.29508196721311475,0.235,0.0,8.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,21.0,0.3442622950819672,0.22999999999999998,0.0,9.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,26.0,0.4262295081967213,0.22999999999999998,0.0,10.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,31.0,0.5081967213114754,0.225,0.0,11.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,34.0,0.5573770491803278,0.235,0.0,12.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,38.0,0.6229508196721312,0.225,0.0,13.0,,,
模拟市场价格,rq1_m10_s0,Lord Miles完成40天禁食挑战,41.0,0.6721311475409836,0.235,0.0,14.0,,,
