series,config,market,tick,frac,yes_mid,truth,market_title,ts,volume,slug
rq1_m06_s0,rq1_m06_s0,other,0.0,0.0,0.565,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,1.0,0.05263157894736842,0.5449999999999999,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,2.0,0.10526315789473684,0.58,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,3.0,0.15789473684210525,0.58,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,4.0,0.21052631578947367,0.575,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,5.0,0.2631578947368421,0.595,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,6.0,0.3157894736842105,0.5900000000000001,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,7.0,0.3684210526315789,0.6,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,8.0,0.42105263157894735,0.595,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,9.0,0.47368421052631576,0.6,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,10.0,0.5263157894736842,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,11.0,0.5789473684210527,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,12.0,0.631578947368421,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,13.0,0.6842105263157895,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,14.0,0.7368421052631579,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,15.0,0.7894736842105263,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,16.0,0.8421052631578947,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,17.0,0.8947368421052632,0.605,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,18.0,0.9473684210526315,0.56,1.0,,,,
rq1_m06_s0,rq1_m06_s0,other,19.0,1.0,0.52,1.0,,,,
真实市场YES成交价,rq1_m06_s0,,0.0,0.0,0.5249680113181069,1.0,2025年底比特币高于10万美元,2025-10-24 12:28:27+00:00,3435.971357,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,0.24050632911392406,0.012658227848101266,0.530288813779296,1.0,2025年底比特币高于10万美元,2025-10-25 00:39:54+00:00,5635.857094999999,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,0.4810126582278481,0.02531645569620253,0.5051183893701114,1.0,2025年底比特币高于10万美元,2025-10-25 20:07:17+00:00,8546.651001,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,0.7215189873417722,0.0379746835443038,0.5021614825862307,1.0,2025年底比特币高于10万美元,2025-10-26 11:45:31+00:00,5988.803632,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,0.9620253164556962,0.05063291139240506,0.42239637436010086,1.0,2025年底比特币高于10万美元,2025-10-26 15:45:47+00:00,3315.769958,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,1.2025316455696204,0.06329113924050633,0.43284557954073166,1.0,2025年底比特币高于10万美元,2025-10-27 00:30:39+00:00,2395.8352879999998,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,1.4430379746835444,0.0759493670886076,0.38529458604839045,1.0,2025年底比特币高于10万美元,2025-10-27 11:54:13+00:00,5357.426094,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,1.6835443037974684,0.08860759493670886,0.3771806195011353,1.0,2025年底比特币高于10万美元,2025-10-27 19:19:21+00:00,4220.5074859999995,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,1.9240506329113924,0.10126582278481013,0.40627116075934144,1.0,2025年底比特币高于10万美元,2025-10-28 08:01:15+00:00,1485.058805,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,2.1645569620253164,0.11392405063291139,0.39330679762013665,1.0,2025年底比特币高于10万美元,2025-10-28 15:47:57+00:00,3350.4991170000003,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,2.405063291139241,0.12658227848101267,0.4273017313312658,1.0,2025年底比特币高于10万美元,2025-10-29 02:00:25+00:00,7537.059829,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,2.6455696202531644,0.13924050632911392,0.42588674719086367,1.0,2025年底比特币高于10万美元,2025-10-29 14:25:09+00:00,9285.059127999999,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,2.886075949367089,0.1518987341772152,0.46145196961617146,1.0,2025年底比特币高于10万美元,2025-10-29 19:35:47+00:00,9668.953842,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,3.1265822784810124,0.16455696202531644,0.48422977597914296,1.0,2025年底比特币高于10万美元,2025-10-30 02:14:09+00:00,3666.540796,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,3.367088607594937,0.17721518987341772,0.5447190365524994,1.0,2025年底比特币高于10万美元,2025-10-30 05:43:13+00:00,6654.430393000001,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,3.607594936708861,0.189873417721519,0.5170042437124396,1.0,2025年底比特币高于10万美元,2025-10-30 12:04:41+00:00,5161.931509,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,3.848101265822785,0.20253164556962025,0.5753968782201603,1.0,2025年底比特币高于10万美元,2025-10-30 13:42:15+00:00,5678.03515,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,4.088607594936709,0.21518987341772153,0.6143240760808321,1.0,2025年底比特币高于10万美元,2025-10-30 13:44:19+00:00,51.08288999999999,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,4.329113924050633,0.22784810126582278,0.6142102759447233,1.0,2025年底比特币高于10万美元,2025-10-30 13:46:09+00:00,53.39874,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,4.569620253164557,0.24050632911392406,0.6099999199581482,1.0,2025年底比特币高于10万美元,2025-10-30 13:47:53+00:00,50.817800999999996,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,4.810126582278482,0.25316455696202533,0.6110525684209905,1.0,2025年底比特币高于10万美元,2025-10-30 13:49:31+00:00,142.90997699999997,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,5.0506329113924044,0.26582278481012656,0.6062161430269197,1.0,2025年底比特币高于10万美元,2025-10-30 13:51:35+00:00,51.149969,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,5.291139240506329,0.27848101265822783,0.6056234930484589,1.0,2025年底比特币高于10万美元,2025-10-30 13:53:33+00:00,123.899968,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,5.531645569620253,0.2911392405063291,0.6068862019924374,1.0,2025年底比特币高于10万美元,2025-10-30 15:47:45+00:00,2177.52239,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,5.772151898734178,0.3037974683544304,0.6184870661859595,1.0,2025年底比特币高于10万美元,2025-10-30 17:58:13+00:00,12020.009166,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,6.012658227848101,0.31645569620253167,0.6271300494370277,1.0,2025年底比特币高于10万美元,2025-10-30 20:11:21+00:00,18049.290703000002,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,6.253164556962025,0.3291139240506329,0.587183235264413,1.0,2025年底比特币高于10万美元,2025-10-31 00:48:53+00:00,2448.196987,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,6.493670886075949,0.34177215189873417,0.5029688717414927,1.0,2025年底比特币高于10万美元,2025-10-31 04:22:43+00:00,7829.295907,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,6.734177215189874,0.35443037974683544,0.506176812354866,1.0,2025年底比特币高于10万美元,2025-10-31 09:02:38+00:00,8272.142061999999,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,6.974683544303797,0.3670886075949367,0.511556419087244,1.0,2025年底比特币高于10万美元,2025-10-31 13:06:58+00:00,6037.607478,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,7.215189873417722,0.379746835443038,0.5109029305869403,1.0,2025年底比特币高于10万美元,2025-10-31 16:40:24+00:00,3872.647907,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,7.455696202531645,0.3924050632911392,0.5320237311777576,1.0,2025年底比特币高于10万美元,2025-10-31 19:54:12+00:00,1450.399182,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,7.69620253164557,0.4050632911392405,0.5446614330312837,1.0,2025年底比特币高于10万美元,2025-10-31 22:30:18+00:00,6999.505792000001,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,7.936708860759493,0.4177215189873418,0.5418918977355582,1.0,2025年底比特币高于10万美元,2025-11-01 02:35:30+00:00,1081.86655,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,8.177215189873419,0.43037974683544306,0.5421052631578948,1.0,2025年底比特币高于10万美元,2025-11-01 02:37:46+00:00,46.5983,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,8.41772151898734,0.4430379746835443,0.5410810810810812,1.0,2025年底比特币高于10万美元,2025-11-01 02:39:24+00:00,44.8325,btc-above-100k-till-2025-end
真实市场YES成交价,rq1_m06_s0,,8.658227848101266,0.45569620253164556,0.54,1.0,2025年底比特币高于10万美元,2025-11-01 02:41:16+00:00,46.5812,btc-above-100k-till-2025-end
