experiment,series,config,market,market_title,agent_id,wallet_percentile,final_pnl
baseline,正常实验,rq1_m04_s0,other,other,1,10.526315789473685,3.57324200913242
baseline,正常实验,rq1_m04_s0,other,other,19,15.789473684210527,4.5
baseline,正常实验,rq1_m04_s0,other,other,7,21.05263157894737,4.800000000000001
baseline,正常实验,rq1_m04_s0,other,other,11,26.315789473684212,6.585365853658536
baseline,正常实验,rq1_m04_s0,other,other,9,31.578947368421055,7.394728682170543
baseline,正常实验,rq1_m04_s0,other,other,2,36.8421052631579,8.693533333333335
baseline,正常实验,rq1_m04_s0,other,other,6,42.10526315789474,9.320000000000002
baseline,正常实验,rq1_m04_s0,other,other,10,47.36842105263158,14.972093023255812
baseline,正常实验,rq1_m04_s0,other,other,3,52.631578947368425,15.804029304029305
baseline,正常实验,rq1_m04_s0,other,other,15,57.89473684210527,20.275457875457874
baseline,正常实验,rq1_m04_s0,other,other,17,63.15789473684211,21.78
baseline,正常实验,rq1_m04_s0,other,other,0,68.42105263157896,25.53643391945547
baseline,正常实验,rq1_m04_s0,other,other,8,73.6842105263158,29.47317073170732
baseline,正常实验,rq1_m04_s0,other,other,13,78.94736842105263,36.26837606837607
baseline,正常实验,rq1_m04_s0,other,other,18,84.21052631578948,38.23809523809524
baseline,正常实验,rq1_m04_s0,other,other,16,89.47368421052633,41.281608710923784
baseline,正常实验,rq1_m04_s0,other,other,14,94.73684210526316,91.04051282051282
baseline,正常实验,rq1_m04_s0,other,other,12,100.0,166.21463414634147
baseline,正常实验,rq1_m05_s0,other,other,13,0.0,0.0
baseline,正常实验,rq1_m05_s0,other,other,17,5.2631578947368425,0.0
baseline,正常实验,rq1_m05_s0,other,other,3,10.526315789473685,6.566564615837504
baseline,正常实验,rq1_m05_s0,other,other,19,15.789473684210527,7.1438225073509765
baseline,正常实验,rq1_m05_s0,other,other,18,21.05263157894737,7.6
baseline,正常实验,rq1_m05_s0,other,other,8,26.315789473684212,8.528205128205128
baseline,正常实验,rq1_m05_s0,other,other,4,31.578947368421055,9.937441860465116
baseline,正常实验,rq1_m05_s0,other,other,11,36.8421052631579,10.306133897476723
baseline,正常实验,rq1_m05_s0,other,other,14,42.10526315789474,12.455072362068965
baseline,正常实验,rq1_m05_s0,other,other,9,47.36842105263158,14.08558876470588
baseline,正常实验,rq1_m05_s0,other,other,2,52.631578947368425,17.3
baseline,正常实验,rq1_m05_s0,other,other,7,57.89473684210527,18.579054433221103
baseline,正常实验,rq1_m05_s0,other,other,10,63.15789473684211,20.824216524216524
baseline,正常实验,rq1_m05_s0,other,other,0,68.42105263157896,24.558045977011492
baseline,正常实验,rq1_m05_s0,other,other,16,73.6842105263158,28.160209525641022
baseline,正常实验,rq1_m05_s0,other,other,15,78.94736842105263,31.225609756097562
baseline,正常实验,rq1_m05_s0,other,other,6,84.21052631578948,66.775
baseline,正常实验,rq1_m05_s0,other,other,5,89.47368421052633,73.87078493624747
baseline,正常实验,rq1_m05_s0,other,other,12,94.73684210526316,144.51236882193732
baseline,正常实验,rq1_m05_s0,other,other,1,100.0,149.5368808895172
baseline,正常实验,rq1_m06_s0,other,other,2,0.0,0.0
baseline,正常实验,rq1_m06_s0,other,other,16,5.2631578947368425,7.389644451905042e-15
baseline,正常实验,rq1_m06_s0,other,other,11,10.526315789473685,0.00017543859649112647
baseline,正常实验,rq1_m06_s0,other,other,14,15.789473684210527,7.1018869846001
baseline,正常实验,rq1_m06_s0,other,other,1,21.05263157894737,9.812295081967214
baseline,正常实验,rq1_m06_s0,other,other,10,26.315789473684212,17.050747474747475
baseline,正常实验,rq1_m06_s0,other,other,3,31.578947368421055,19.344262295081965
baseline,正常实验,rq1_m06_s0,other,other,8,36.8421052631579,20.65
baseline,正常实验,rq1_m06_s0,other,other,9,42.10526315789474,22.201704918032785
baseline,正常实验,rq1_m06_s0,other,other,19,47.36842105263158,23.599999999999998
baseline,正常实验,rq1_m06_s0,other,other,12,52.631578947368425,28.713272727272738
baseline,正常实验,rq1_m06_s0,other,other,4,57.89473684210527,40.79636363636363
baseline,正常实验,rq1_m06_s0,other,other,15,63.15789473684211,43.04918032786885
baseline,正常实验,rq1_m06_s0,other,other,5,68.42105263157896,93.08852459016396
baseline,正常实验,rq1_m06_s0,other,other,6,73.6842105263158,132.641
baseline,正常实验,rq1_m06_s0,other,other,17,78.94736842105263,151.87598484848485
baseline,正常实验,rq1_m06_s0,other,other,0,84.21052631578948,168.1352525252525
baseline,正常实验,rq1_m06_s0,other,other,18,89.47368421052633,226.44
baseline,正常实验,rq1_m06_s0,other,other,13,94.73684210526316,348.381237704918
baseline,正常实验,rq1_m06_s0,other,other,7,100.0,5330.071286885246
baseline,正常实验,rq1_m07_s0,other,other,16,0.0,0.0
baseline,正常实验,rq1_m07_s0,other,other,4,5.2631578947368425,5.4001247917767615e-15
baseline,正常实验,rq1_m07_s0,other,other,17,10.526315789473685,0.005256067749257553
baseline,正常实验,rq1_m07_s0,other,other,2,15.789473684210527,3.002132581904762
baseline,正常实验,rq1_m07_s0,other,other,19,21.05263157894737,3.0600000000000005
baseline,正常实验,rq1_m07_s0,other,other,18,26.315789473684212,3.5415019762845827
baseline,正常实验,rq1_m07_s0,other,other,3,31.578947368421055,6.004004329004329
baseline,正常实验,rq1_m07_s0,other,other,14,36.8421052631579,9.222803577575757
baseline,正常实验,rq1_m07_s0,other,other,10,42.10526315789474,13.947698229565221
baseline,正常实验,rq1_m07_s0,other,other,7,47.36842105263158,14.110909090909093
baseline,正常实验,rq1_m07_s0,other,other,8,52.631578947368425,14.418181818181818
baseline,正常实验,rq1_m07_s0,other,other,11,57.89473684210527,16.504347826086956
baseline,正常实验,rq1_m07_s0,other,other,5,63.15789473684211,35.263209876543215
baseline,正常实验,rq1_m07_s0,other,other,0,68.42105263157896,51.11881265752855
baseline,正常实验,rq1_m07_s0,other,other,12,73.6842105263158,79.77272727272728
baseline,正常实验,rq1_m07_s0,other,other,9,78.94736842105263,93.22132530120481
baseline,正常实验,rq1_m07_s0,other,other,6,84.21052631578948,94.45932300631095
baseline,正常实验,rq1_m07_s0,other,other,13,89.47368421052633,377.0013625418182
baseline,正常实验,rq1_m07_s0,other,other,15,94.73684210526316,452.8587951807229
