experiment,series,config,market,market_title,agent_id,wallet_percentile,final_pnl
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,10,36.8421052631579,13.351943962451996
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,13,42.10526315789474,14.1921568627451
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,11,47.36842105263158,21.47311126694717
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,7,52.631578947368425,24.542498277069402
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,18,57.89473684210527,26.20384752471264
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,4,63.15789473684211,39.84449438202247
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,19,68.42105263157896,47.536981181586455
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,14,73.6842105263158,50.53885063466657
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,17,78.94736842105263,70.67305906744244
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,5,84.21052631578948,75.74465741352722
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,8,89.47368421052633,126.08504773773903
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,9,94.73684210526316,234.56609733232307
tick_horizon,50轮,c3_ethereum_t50_s0,ethereum,以太坊 5000 美元,16,100.0,474.60508039304716
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,0,0.0,-4.7915789473684205
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,17,5.2631578947368425,1.6342482922482305e-15
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,10,10.526315789473685,0.00887125377998359
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,9,15.789473684210527,0.02540398831791578
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,15,21.05263157894737,0.5466622251832112
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,7,26.315789473684212,11.489154017774133
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,1,31.578947368421055,11.990319973994199
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,14,36.8421052631579,12.338713211566485
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,18,42.10526315789474,13.523331691070227
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,4,47.36842105263158,14.706792057798399
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,2,52.631578947368425,21.874447639178918
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,5,57.89473684210527,31.897830873269363
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,11,63.15789473684211,39.96538974721055
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,12,68.42105263157896,40.91363225717121
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,3,73.6842105263158,51.189061992859465
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,8,78.94736842105263,82.30278336290164
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,13,84.21052631578948,84.00117585753893
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,6,89.47368421052633,136.2781701826613
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,19,94.73684210526316,144.21
tick_horizon,100轮,c3_ethereum_t100_s0,ethereum,以太坊 5000 美元,16,100.0,320.0272658827021
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,3,0.0,0.0
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,17,5.2631578947368425,0.0
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,6,10.526315789473685,0.0
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,7,15.789473684210527,0.0
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,8,21.05263157894737,0.0020448179271715006
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,11,26.315789473684212,0.0046877450980369415
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,13,31.578947368421055,3.028112215714287
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,5,36.8421052631579,9.857142857142858
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,4,42.10526315789474,10.0
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,10,47.36842105263158,11.970485714285715
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,2,52.631578947368425,21.60651786809524
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,12,57.89473684210527,23.958333333333336
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,9,63.15789473684211,23.958333333333336
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,16,68.42105263157896,24.642857142857142
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,1,73.6842105263158,29.041666666666668
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,15,78.94736842105263,105.5
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,19,84.21052631578948,138.0
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,0,89.47368421052633,406.7210496900001
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,18,94.73684210526316,696.7416666666668
tick_horizon,10轮,c3_robotaxi_t10_s0,robotaxi,特斯拉 Robotaxi,14,100.0,901.809960794762
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,1,0.0,0.0
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,15,5.2631578947368425,0.0
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,5,10.526315789473685,0.0
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,13,15.789473684210527,0.06247086247086214
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,8,21.05263157894737,8.006130687074258
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,9,26.315789473684212,8.933333333333334
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,10,31.578947368421055,9.761639642883617
tick_horizon,20轮,c3_robotaxi_t20_s0,robotaxi,特斯拉 Robotaxi,2,36.8421052631579,10.25824964131994
