series,config,market,tick,frac,yes_mid,truth,market_title,ts,volume,slug
rq1_m08_s0,rq1_m08_s0,other,0.0,0.0,0.75,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,1.0,0.05263157894736842,0.75,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,2.0,0.10526315789473684,0.765,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,3.0,0.15789473684210525,0.765,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,4.0,0.21052631578947367,0.77,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,5.0,0.2631578947368421,0.77,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,6.0,0.3157894736842105,0.77,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,7.0,0.3684210526315789,0.8,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,8.0,0.42105263157894735,0.81,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,9.0,0.47368421052631576,0.8150000000000001,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,10.0,0.5263157894736842,0.8200000000000001,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,11.0,0.5789473684210527,0.8200000000000001,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,12.0,0.631578947368421,0.84,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,13.0,0.6842105263157895,0.855,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,14.0,0.7368421052631579,0.865,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,15.0,0.7894736842105263,0.865,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,16.0,0.8421052631578947,0.865,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,17.0,0.8947368421052632,0.865,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,18.0,0.9473684210526315,0.87,1.0,,,,
rq1_m08_s0,rq1_m08_s0,other,19.0,1.0,0.87,1.0,,,,
真实市场YES成交价,rq1_m08_s0,,0.0,0.0,0.7284759187861732,1.0,NFL酋长对巨人比赛结果,2025-09-15 01:56:08+00:00,4180.855697,nfl-kc-nyg-2025-09-21
真实市场YES成交价,rq1_m08_s0,,0.24050632911392406,0.012658227848101266,0.7226666596817467,1.0,NFL酋长对巨人比赛结果,2025-09-15 10:38:16+00:00,621.056796,nfl-kc-nyg-2025-09-21
真实市场YES成交价,rq1_m08_s0,,0.4810126582278481,0.02531645569620253,0.7265517120608433,1.0,NFL酋长对巨人比赛结果,2025-09-16 08:07:04+00:00,5343.24686,nfl-kc-nyg-2025-09-21
真实市场YES成交价,rq1_m08_s0,,0.7215189873417722,0.0379746835443038,0.7235414082241174,1.0,NFL酋长对巨人比赛结果,2025-09-17 05:16:52+00:00,4178.653938,nfl-kc-nyg-2025-09-21
真实市场YES成交价,rq1_m08_s0,,0.9620253164556962,0.05063291139240506,0.7190000023750002,1.0,NFL酋长对巨人比赛结果,2025-09-17 13:46:14+00:00,1321.760343,nfl-kc-nyg-2025-09-21
