series,config,market,tick,frac,yes_mid,truth,market_title,ts,volume,slug
rq1_m07_s0,rq1_m07_s0,other,0.0,0.0,0.86,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,1.0,0.05263157894736842,0.8300000000000001,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,2.0,0.10526315789473684,0.845,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,3.0,0.15789473684210525,0.845,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,4.0,0.21052631578947367,0.845,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,5.0,0.2631578947368421,0.8500000000000001,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,6.0,0.3157894736842105,0.85,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,7.0,0.3684210526315789,0.835,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,8.0,0.42105263157894735,0.835,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,9.0,0.47368421052631576,0.835,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,10.0,0.5263157894736842,0.835,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,11.0,0.5789473684210527,0.835,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,12.0,0.631578947368421,0.835,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,13.0,0.6842105263157895,0.8150000000000001,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,14.0,0.7368421052631579,0.8150000000000001,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,15.0,0.7894736842105263,0.805,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,16.0,0.8421052631578947,0.78,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,17.0,0.8947368421052632,0.76,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,18.0,0.9473684210526315,0.76,0.0,,,,
rq1_m07_s0,rq1_m07_s0,other,19.0,1.0,0.76,0.0,,,,
真实市场YES成交价,rq1_m07_s0,,0.0,0.0,0.7110055458872129,0.0,MicroStrategy继续购买比特币,2025-08-26 17:17:23+00:00,108.050133,will-microstrategy-purchase-bitcoin-august-26-september-1
真实市场YES成交价,rq1_m07_s0,,0.24050632911392406,0.012658227848101266,0.788,0.0,MicroStrategy继续购买比特币,2025-08-26 22:56:33+00:00,539.95,will-microstrategy-purchase-bitcoin-august-26-september-1
