market,cluster,pnl
ethereum,Archetype-C1,-3.3158484317163435
ethereum,Archetype-C4,0.3858695652173907
ethereum,Archetype-C1,9.687000000000012
ethereum,Archetype-C5,-32.657834303371146
ethereum,Archetype-C3,-46.50072533985974
ethereum,Archetype-C4,-1.3562968515742142
ethereum,Archetype-C2,-27.173913043478024
ethereum,Archetype-C3,-54.73605456650694
ethereum,Archetype-C3,15.717391304347814
ethereum,Archetype-C2,0.0
ethereum,Archetype-C4,-0.8106714461917903
ethereum,Archetype-C4,-0.24755974406413905
ethereum,Archetype-C2,-31.60790960451982
ethereum,Archetype-C1,1.9999999999999858
ethereum,Archetype-C3,-313.5352754185842
ethereum,Archetype-C1,1.738297872340425
ethereum,Archetype-C1,7.065407955596683
ethereum,Archetype-C3,1.1896551724137794
ethereum,Archetype-C3,-7.048482777302695
ethereum,Archetype-C0,-0.43282001227352396
ethereum,Archetype-C4,-0.7788868723532971
ethereum,Archetype-C2,0.7623889444769585
ethereum,Archetype-C3,-11.05868118572289
ethereum,Archetype-C2,772.1430804491974
ethereum,Archetype-C3,48.829843870943364
ethereum,Archetype-C4,-0.5709410615521833
ethereum,Archetype-C0,0.5990464488808236
ethereum,Archetype-C3,-0.344827586206895
ethereum,Archetype-C4,1.200000000000017
ethereum,Archetype-C3,-31.276467029642845
ethereum,Archetype-C3,1.8757470731991415
ethereum,Archetype-C1,24.0
ethereum,Archetype-C4,320.52040816326553
ethereum,Archetype-C1,5.1522727272727025
ethereum,Archetype-C3,0.2855172413793099
ethereum,Archetype-C4,0.05462794918330971
ethereum,Archetype-C2,4.736857200026684
ethereum,Archetype-C4,1.7074299130434785
ethereum,Archetype-C1,-18.426435756251976
ethereum,Archetype-C1,12.11572617946345
ethereum,Archetype-C4,-8.132644793103424
ethereum,Archetype-C2,627.7514458890801
ethereum,Archetype-C2,23.705883656374226
ethereum,Archetype-C1,0.6827586206896612
ethereum,Archetype-C3,-2.444963958698594
ethereum,Archetype-C4,0.8879298178723403
ethereum,Archetype-C2,6873.301056250522
ethereum,Archetype-C2,-0.2520931639443411
ethereum,Archetype-C3,41.3936170212765
ethereum,Archetype-C3,15.800000000000011
ethereum,Archetype-C2,4.173304805491995
ethereum,Archetype-C3,5.393921683226196
ethereum,Archetype-C0,-0.20508132543897517
ethereum,Archetype-C1,23.43349706146637
ethereum,Archetype-C2,-1.0750151240169359
ethereum,Archetype-C2,9.302454704851016
ethereum,Archetype-C0,0.4662059574900628
ethereum,Archetype-C1,-1.0344827586206975
ethereum,Archetype-C3,287.1386284125565
ethereum,Archetype-C3,1.4268848626534165
ethereum,Archetype-C2,6.554347826086953
ethereum,Archetype-C3,-2.323653962492429
ethereum,Archetype-C4,118.47826086956502
ethereum,Archetype-C1,-0.052362520588703276
ethereum,Archetype-C2,6.7582280390417395
ethereum,Archetype-C2,-0.19056261343012615
ethereum,Archetype-C3,75.16375996192073
ethereum,Archetype-C4,49.39498432601886
ethereum,Archetype-C2,3.19278445883441
ethereum,Archetype-C2,-4.629640308963701
ethereum,Archetype-C2,1.5
ethereum,Archetype-C1,3.965309898242367
ethereum,Archetype-C2,-0.5315604909409615
ethereum,Archetype-C2,8.50744680851065
ethereum,Archetype-C4,1.0099999999999998
ethereum,Archetype-C2,4.400000000000006
ethereum,Archetype-C2,-0.35517241379309894
ethereum,Archetype-C2,40.58297872340421
ethereum,Archetype-C3,-0.17543859649123306
ethereum,Archetype-C2,207.12695652173943
ethereum,Archetype-C3,10.24561403508767
ethereum,Archetype-C1,-0.4884482758620585
ethereum,Archetype-C1,1.860851063829788
ethereum,Archetype-C3,146.9202898550725
ethereum,Archetype-C0,0.044301578024549926
ethereum,Archetype-C0,1.328400000000002
ethereum,Archetype-C2,-0.3448275862068897
ethereum,Archetype-C3,-865.0937689050916
ethereum,Archetype-C1,-0.903312850516361
ethereum,Archetype-C1,18.063829787234056
ethereum,Archetype-C0,-0.344827586206895
ethereum,Archetype-C1,119.10431712299123
ethereum,Archetype-C3,6.0
ethereum,Archetype-C3,505.3266666666659
ethereum,Archetype-C3,12.024421831637355
ethereum,Archetype-C2,10.877659574468083
ethereum,Archetype-C1,1.1201160541586148
ethereum,Archetype-C2,7.749831053118456
ethereum,Archetype-C1,7.6000000000000085
ethereum,Archetype-C4,0.0756211654938106
ethereum,Archetype-C5,13.947826086956582
ethereum,Archetype-C2,6.120689655172782
ethereum,Archetype-C1,0.6892947970319003
ethereum,Archetype-C1,0.3339130434782618
ethereum,Archetype-C2,76.21304437061463
ethereum,Archetype-C3,0.8340517241379359
ethereum,Archetype-C4,-0.3508771929824519
ethereum,Archetype-C3,72.35659682120695
ethereum,Archetype-C2,14.723589269195202
ethereum,Archetype-C3,-1.4337725873905072
ethereum,Archetype-C3,1.9973535316481161
ethereum,Archetype-C3,0.14491228070175488
ethereum,Archetype-C0,-0.2916938898971573
ethereum,Archetype-C1,0.7339130434782604
ethereum,Archetype-C4,-216.8673290473398
ethereum,Archetype-C4,0.8500000000000014
ethereum,Archetype-C0,-1.3263157894736857
ethereum,Archetype-C4,0.10000000000000142
ethereum,Archetype-C3,8.711242589231688
ethereum,Archetype-C1,-5.385964912280684
ethereum,Archetype-C3,-7.673550254947713
ethereum,Archetype-C3,0.8500000000000014
ethereum,Archetype-C3,3.1927659574468166
ethereum,Archetype-C4,5.799999999999983
ethereum,Archetype-C4,33.0
ethereum,Archetype-C4,0.3000000000000007
ethereum,Archetype-C1,17.12300751879701
ethereum,Archetype-C4,5.686842105263153
ethereum,Archetype-C2,3.3829835082458786
ethereum,Archetype-C4,1.3000000000000007
ethereum,Archetype-C4,1.1332351526364466
ethereum,Archetype-C1,7.083333333333371
ethereum,Archetype-C1,-31.052631578947285
ethereum,Archetype-C1,2.0924645390070964
ethereum,Archetype-C1,2.6000000000000014
ethereum,Archetype-C2,-13.44827586206884
ethereum,Archetype-C3,2.6865348639455817
ethereum,Archetype-C5,145.77526918819422
ethereum,Archetype-C3,-1127.695508304707
ethereum,Archetype-C4,12.492500000000035
ethereum,Archetype-C2,-12.764354066985561
ethereum,Archetype-C2,-0.43859649122806843
ethereum,Archetype-C1,12.761904761904816
ethereum,Archetype-C3,-100.81807536081669
ethereum,Archetype-C3,22.448245614035272
ethereum,Archetype-C2,-4.785714285714334
ethereum,Archetype-C2,4.851823708206666
ethereum,Archetype-C3,-1.2857142857142776
ethereum,Archetype-C4,2.898022367703227
ethereum,Archetype-C2,25.42448979591842
ethereum,Archetype-C4,0.15789473684210442
ethereum,Archetype-C2,387.44680851064186
ethereum,Archetype-C1,-7.839080459770116
ethereum,Archetype-C3,30.891228070175316
ethereum,Archetype-C4,5.426086956521736
ethereum,Archetype-C1,0.7658802177858419
ethereum,Archetype-C1,0.8480555555555558
ethereum,Archetype-C2,551.289159355365
ethereum,Archetype-C3,0.39665678524374215
ethereum,Archetype-C2,54.214285714285666
ethereum,Archetype-C1,1.5141548463357068
ethereum,Archetype-C2,5.2209332038934235
ethereum,Archetype-C3,0.0
ethereum,Archetype-C3,-176.10405323653868
ethereum,Archetype-C3,2.6563539997534917
ethereum,Archetype-C5,0.125
ethereum,Archetype-C0,2.797959183673477
ethereum,Archetype-C1,12.465390281902728
ethereum,Archetype-C3,7.940424932995938
ethereum,Archetype-C3,0.7999999999999545
ethereum,Archetype-C4,2.589082125603852
ethereum,Archetype-C4,0.9027368421052593
ethereum,Archetype-C2,5.44258510638295
ethereum,Archetype-C3,-0.7142857142857082
ethereum,Archetype-C2,388.3948514533877
ethereum,Archetype-C1,9.976744186046517
ethereum,Archetype-C0,4.099999999999998
ethereum,Archetype-C0,5.091520633126052
ethereum,Archetype-C2,66.9839663767143
ethereum,Archetype-C3,4.542982456140351
ethereum,Archetype-C3,1.5017006802721085
ethereum,Archetype-C3,-7.508771929824547
ethereum,Archetype-C3,3.0346739759733623
ethereum,Archetype-C1,-17.54385964912285
ethereum,Archetype-C0,0.620000000000001
ethereum,Archetype-C1,34.568008695652225
ethereum,Archetype-C0,-1.4754098360655732
ethereum,Archetype-C2,28.12083333333328
ethereum,Archetype-C3,5.411330049261096
ethereum,Archetype-C3,-0.6486405669345778
ethereum,Archetype-C3,44.37990239574094
ethereum,Archetype-C4,0.9890237895238094
ethereum,Archetype-C3,2.188972431077673
ethereum,Archetype-C4,0.03349064625850495
ethereum,Archetype-C2,4.0
ethereum,Archetype-C2,6.984171502256615
ethereum,Archetype-C2,1.8499999999999943
ethereum,Archetype-C2,0.3200666666666656
ethereum,Archetype-C1,0.0
ethereum,Archetype-C5,4.5
ethereum,Archetype-C0,0.43482879612825087
ethereum,Archetype-C4,0.730159574468086
ethereum,Archetype-C0,1.0494698703279965
ethereum,Archetype-C1,0.9896551724137908
ethereum,Archetype-C0,4.497124276595741
ethereum,Archetype-C2,16.131368421052628
ethereum,Archetype-C4,-1.9689655172413723
ethereum,Archetype-C1,80.79979166666635
ethereum,Archetype-C0,-1.1657894736842138
ethereum,Archetype-C3,1.914073805202662
ethereum,Archetype-C3,-1.7857142857142776
ethereum,Archetype-C3,19.892199580597207
ethereum,Archetype-C3,54.727272727272066
ethereum,Archetype-C2,-3.892652748982073
ethereum,Archetype-C1,0.5
ethereum,Archetype-C4,-1.70357407948568
ethereum,Archetype-C4,-0.21392229417206288
ethereum,Archetype-C1,-0.2139222941720611
ethereum,Archetype-C2,-0.34685638297872856
ethereum,Archetype-C4,-0.05000000000000426
ethereum,Archetype-C2,-3.679078014184398
ethereum,Archetype-C2,0.8323152173913115
ethereum,Archetype-C1,-5.501724137931035
ethereum,Archetype-C3,0.035757121439246475
ethereum,Archetype-C5,1.6413043478260647
ethereum,Archetype-C1,1.3579016753623172
ethereum,Archetype-C1,3.799999999999997
ethereum,Archetype-C3,-2.3616541353383127
ethereum,Archetype-C3,-10.698591627536302
ethereum,Archetype-C0,-0.10344827586206762
ethereum,Archetype-C4,-1.1409774436090174
ethereum,Archetype-C2,0.6666666666666661
ethereum,Archetype-C3,-12.467980295566576
ethereum,Archetype-C2,613.1194796417258
ethereum,Archetype-C3,18.444697025287496
ethereum,Archetype-C4,0.43478260869565233
ethereum,Archetype-C0,-0.22121566335476217
ethereum,Archetype-C4,0.30157261794634493
ethereum,Archetype-C3,0.4070889361702257
ethereum,Archetype-C1,-2.5569842197545256
ethereum,Archetype-C3,-0.3293708408953364
ethereum,Archetype-C3,0.5500000000000007
ethereum,Archetype-C3,0.874534098057353
ethereum,Archetype-C4,6.000000000000014
ethereum,Archetype-C4,12.09868568347406
ethereum,Archetype-C4,0.08930860344827352
ethereum,Archetype-C4,0.14000000000000057
ethereum,Archetype-C1,1.2999999999999936
ethereum,Archetype-C2,10.930667173252289
ethereum,Archetype-C4,1.7090052718001871
ethereum,Archetype-C2,6.152332960059738
ethereum,Archetype-C2,3.597460684551322
ethereum,Archetype-C1,4.5159709618874615
ethereum,Archetype-C3,11.347826086956502
ethereum,Archetype-C5,4.099999999999994
ethereum,Archetype-C5,0.5504347826086953
ethereum,Archetype-C3,17.851851851851848
ethereum,Archetype-C1,2.104385964912467
ethereum,Archetype-C4,1.1237144585601868
ethereum,Archetype-C2,1.063829787233999
ethereum,Archetype-C1,0.2154545454545449
ethereum,Archetype-C2,50.99404977962149
ethereum,Archetype-C4,2.75
ethereum,Archetype-C2,194.52154815006725
ethereum,Archetype-C1,7.0211038961038525
ethereum,Archetype-C1,1.842834355792501
ethereum,Archetype-C1,6.175729907773373
ethereum,Archetype-C3,-0.677966101694949
ethereum,Archetype-C3,1.26835737199724
ethereum,Archetype-C0,-0.10814197474747367
ethereum,Archetype-C4,0.25088110798222374
ethereum,Archetype-C2,0.6455862977602127
ethereum,Archetype-C3,-9.280921186493515
ethereum,Archetype-C2,993.126279315271
ethereum,Archetype-C3,9.173913043478251
ethereum,Archetype-C4,-0.07931780277349532
ethereum,Archetype-C0,1.4019896603841495
ethereum,Archetype-C3,-0.4233867165522227
ethereum,Archetype-C4,0.8999999999999915
ethereum,Archetype-C3,5.05541943469143
ethereum,Archetype-C3,0.7454545454545443
ethereum,Archetype-C1,20.775499999999965
ethereum,Archetype-C4,53.51808883693775
ethereum,Archetype-C1,7.301232665639475
ethereum,Archetype-C3,0.09999999999999964
ethereum,Archetype-C4,-0.1041666666666643
ethereum,Archetype-C0,-2.0596137860900026
ethereum,Archetype-C4,-0.7839080459770109
ethereum,Archetype-C3,-24.082328684200263
ethereum,Archetype-C1,-4.553448275862053
ethereum,Archetype-C3,-2.9661016949152668
ethereum,Archetype-C3,-0.5932203389830502
ethereum,Archetype-C3,1.1582606608695691
ethereum,Archetype-C4,-0.3233695652173907
ethereum,Archetype-C4,41.0
ethereum,Archetype-C4,1.1000000000000014
ethereum,Archetype-C1,-6.666666666666629
ethereum,Archetype-C4,-1.424999999999983
ethereum,Archetype-C2,0.8516666666666701
ethereum,Archetype-C4,0.6217705581920896
ethereum,Archetype-C4,-0.019999999999999574
ethereum,Archetype-C1,11.583769725306809
ethereum,Archetype-C1,-39.83971839080459
ethereum,Archetype-C1,0.5999999999999943
ethereum,Archetype-C1,0.21739130434782794
ethereum,Archetype-C4,-0.5079481750352883
ethereum,Archetype-C4,0.3251063829787242
ethereum,Archetype-C1,0.48638297872340175
ethereum,Archetype-C2,3.6499999999999773
ethereum,Archetype-C4,-0.8651477832512313
ethereum,Archetype-C2,-1.0693944353518816
ethereum,Archetype-C2,2.1734344335415017
ethereum,Archetype-C1,2.0999999999999943
ethereum,Archetype-C3,11.0
ethereum,Archetype-C5,1.5319148936169995
ethereum,Archetype-C5,0.41142857142857103
ethereum,Archetype-C3,-1.683897243107765
ethereum,Archetype-C1,-39.654309930029854
ethereum,Archetype-C4,-2.7779794313369592
ethereum,Archetype-C2,1.4387959183673615
ethereum,Archetype-C1,0.036363636363635266
ethereum,Archetype-C2,61.56385716399109
ethereum,Archetype-C4,-0.16873433583960207
ethereum,Archetype-C2,39.01394571740093
ethereum,Archetype-C1,-2.214560690058903
ethereum,Archetype-C4,0.8500000000000014
ethereum,Archetype-C3,23.0
ethereum,Archetype-C3,3.648765197568423
ethereum,Archetype-C3,-1.8179068360556982
ethereum,Archetype-C2,3.75
ethereum,Archetype-C1,-2.8215200918719887
ethereum,Archetype-C3,-0.15480519480519916
ethereum,Archetype-C1,-0.3506611355976137
ethereum,Archetype-C1,-0.22534785238959287
ethereum,Archetype-C3,-0.7487224428625723
ethereum,Archetype-C0,3.4149920255183304
ethereum,Archetype-C4,-0.24652363667790134
ethereum,Archetype-C1,1.4347826086956559
ethereum,Archetype-C1,-2.829559386973159
ethereum,Archetype-C2,372.3477564102577
ethereum,Archetype-C1,-0.34261501210653833
ethereum,Archetype-C2,-3.745026380973286
ethereum,Archetype-C2,133.75014567627477
ethereum,Archetype-C3,0.37964912280701846
ethereum,Archetype-C2,26.14854443801778
ethereum,Archetype-C1,1.0713546798029938
ethereum,Archetype-C0,-0.2176724137931032
ethereum,Archetype-C2,9.676595744680867
ethereum,Archetype-C3,0.0
ethereum,Archetype-C4,-1.6362781954887282
ethereum,Archetype-C4,7.6365364741641315
ethereum,Archetype-C4,-0.757485310344828
ethereum,Archetype-C3,0.5
ethereum,Archetype-C2,21.191226944059963
ethereum,Archetype-C3,-0.4044486215538825
ethereum,Archetype-C1,1.7895408163265287
ethereum,Archetype-C1,3.63293679680568
ethereum,Archetype-C3,-4.441642005201345
ethereum,Archetype-C3,-19.676625036009057
ethereum,Archetype-C0,-0.514668061628651
ethereum,Archetype-C4,-5.627320954907162
ethereum,Archetype-C2,1.0116689449364653
ethereum,Archetype-C3,-58.25426274106189
ethereum,Archetype-C2,-700.0
ethereum,Archetype-C3,13.0
ethereum,Archetype-C4,-2.5102137906240998
ethereum,Archetype-C0,-4.9506980723572624
ethereum,Archetype-C3,-2.0572922555115873
ethereum,Archetype-C4,2.784885537292638
ethereum,Archetype-C3,-181.7062248338798
ethereum,Archetype-C3,-0.05000000000000071
ethereum,Archetype-C1,-13.837217906030219
ethereum,Archetype-C4,228.4313315578438
ethereum,Archetype-C1,4.75
ethereum,Archetype-C3,-1.311117832896418
ethereum,Archetype-C4,-4.67565667985679
ethereum,Archetype-C2,-4.432530498321498
ethereum,Archetype-C4,-0.03162399660825521
ethereum,Archetype-C1,-84.60316342220591
ethereum,Archetype-C1,6.408163265306115
ethereum,Archetype-C4,-27.333333333333314
ethereum,Archetype-C2,-506.5147814207594
ethereum,Archetype-C2,7.010556000348856
ethereum,Archetype-C1,-1.8965517241379288
ethereum,Archetype-C3,-18.518579234972663
ethereum,Archetype-C4,1.0852876734693861
ethereum,Archetype-C2,-1017.8735524761723
ethereum,Archetype-C2,-1.249826162538028
ethereum,Archetype-C3,8.061797146196511
ethereum,Archetype-C3,9.40625
ethereum,Archetype-C2,0.9010204081632764
ethereum,Archetype-C3,-17.716258681473647
ethereum,Archetype-C0,-1.4880327219949852
ethereum,Archetype-C1,-141.27681408588478
ethereum,Archetype-C2,-5.176863614976142
ethereum,Archetype-C2,-8.620689655172441
ethereum,Archetype-C0,-2.517920485875706
ethereum,Archetype-C1,-16.22623931484233
ethereum,Archetype-C3,-296.17490699747214
ethereum,Archetype-C3,1.5344827586206904
ethereum,Archetype-C2,4.223564309444697
ethereum,Archetype-C3,-7.882847038019449
ethereum,Archetype-C4,67.34552380053901
ethereum,Archetype-C1,-0.9853574907461518
ethereum,Archetype-C2,4.260204081632651
ethereum,Archetype-C4,-0.6440795559666981
ethereum,Archetype-C0,0.0
ethereum,Archetype-C4,-0.13333333333333286
ethereum,Archetype-C3,-5.050981638418023
ethereum,Archetype-C1,7.7345795454545225
ethereum,Archetype-C3,1.1456896551724185
ethereum,Archetype-C3,0.4518477315009122
ethereum,Archetype-C3,1.249999999999993
ethereum,Archetype-C4,3.299999999999983
ethereum,Archetype-C4,-2.954545454545496
ethereum,Archetype-C4,0.0
ethereum,Archetype-C1,1.25
ethereum,Archetype-C4,3.8714283083333356
ethereum,Archetype-C2,-0.5375253458498008
ethereum,Archetype-C4,-0.7795994333333329
ethereum,Archetype-C4,0.1663043478260846
ethereum,Archetype-C1,4.318181818181813
ethereum,Archetype-C1,19.517543232288062
ethereum,Archetype-C1,-0.26739439962031497
ethereum,Archetype-C1,0.43085106382978466
ethereum,Archetype-C2,67.5
ethereum,Archetype-C3,-0.20252796212122348
ethereum,Archetype-C5,25.43937738688146
ethereum,Archetype-C3,294.888498145403
ethereum,Archetype-C4,-0.8406818181817926
ethereum,Archetype-C2,0.0
ethereum,Archetype-C2,0.1293103448275872
ethereum,Archetype-C1,0.0
ethereum,Archetype-C3,0.0
ethereum,Archetype-C3,5.0
ethereum,Archetype-C2,-1.080000000000041
ethereum,Archetype-C2,-5.86133069828719
ethereum,Archetype-C3,0.0
ethereum,Archetype-C4,-0.4327852998065751
ethereum,Archetype-C2,5.818181818181756
ethereum,Archetype-C4,-0.09333333333333371
ethereum,Archetype-C2,800.0
ethereum,Archetype-C1,-0.22727272727271952
ethereum,Archetype-C3,5.295454545454504
ethereum,Archetype-C4,1.4204545454545325
ethereum,Archetype-C1,-0.05000000000000071
ethereum,Archetype-C1,-0.5748840579710137
ethereum,Archetype-C2,7.383720930229174
ethereum,Archetype-C3,-0.20351239669421517
ethereum,Archetype-C2,25.833333333333258
ethereum,Archetype-C1,0.9199999999999946
ethereum,Archetype-C2,0.0
ethereum,Archetype-C3,-0.04636363636363683
ethereum,Archetype-C3,116.95516693215905
ethereum,Archetype-C3,-0.8333333333333712
