market,n_agents,pnl
ethereum,20,0.08930860344827352
ethereum,20,0.14000000000000057
ethereum,20,1.2999999999999936
ethereum,20,10.930667173252289
ethereum,20,1.7090052718001871
ethereum,20,6.152332960059738
ethereum,20,3.597460684551322
ethereum,20,4.5159709618874615
ethereum,20,11.347826086956502
ethereum,20,4.099999999999994
ethereum,20,0.5504347826086953
ethereum,20,17.851851851851848
ethereum,20,2.104385964912467
ethereum,20,1.1237144585601868
ethereum,20,1.063829787233999
ethereum,20,0.2154545454545449
ethereum,20,50.99404977962149
ethereum,20,2.75
ethereum,20,194.52154815006725
ethereum,20,7.0211038961038525
ethereum,20,1.842834355792501
ethereum,20,6.175729907773373
ethereum,20,-0.677966101694949
ethereum,20,1.26835737199724
ethereum,20,-0.10814197474747367
ethereum,20,0.25088110798222374
ethereum,20,0.6455862977602127
ethereum,20,-9.280921186493515
ethereum,20,993.126279315271
ethereum,20,9.173913043478251
ethereum,20,-0.07931780277349532
ethereum,20,1.4019896603841495
ethereum,20,-0.4233867165522227
ethereum,20,0.8999999999999915
ethereum,20,5.05541943469143
ethereum,20,0.7454545454545443
ethereum,20,20.775499999999965
ethereum,20,53.51808883693775
ethereum,20,7.301232665639475
ethereum,20,0.09999999999999964
ethereum,20,-0.1041666666666643
ethereum,20,-2.0596137860900026
ethereum,20,-0.7839080459770109
ethereum,20,-24.082328684200263
ethereum,20,-4.553448275862053
ethereum,20,-2.9661016949152668
ethereum,20,-0.5932203389830502
ethereum,20,1.1582606608695691
ethereum,20,-0.3233695652173907
ethereum,20,41.0
ethereum,20,1.1000000000000014
ethereum,20,-6.666666666666629
ethereum,20,-1.424999999999983
ethereum,20,0.8516666666666701
ethereum,20,0.6217705581920896
ethereum,20,-0.019999999999999574
ethereum,20,11.583769725306809
ethereum,20,-39.83971839080459
ethereum,20,0.5999999999999943
ethereum,20,0.21739130434782794
ethereum,50,-0.5079481750352883
ethereum,50,0.3251063829787242
ethereum,50,0.48638297872340175
ethereum,50,3.6499999999999773
ethereum,50,-0.8651477832512313
ethereum,50,-1.0693944353518816
ethereum,50,2.1734344335415017
ethereum,50,2.0999999999999943
ethereum,50,11.0
ethereum,50,1.5319148936169995
ethereum,50,0.41142857142857103
ethereum,50,-1.683897243107765
ethereum,50,-39.654309930029854
ethereum,50,-2.7779794313369592
ethereum,50,1.4387959183673615
ethereum,50,0.036363636363635266
ethereum,50,61.56385716399109
ethereum,50,-0.16873433583960207
ethereum,50,39.01394571740093
ethereum,50,-2.214560690058903
ethereum,50,0.8500000000000014
ethereum,50,23.0
ethereum,50,3.648765197568423
ethereum,50,-1.8179068360556982
ethereum,50,3.75
ethereum,50,-2.8215200918719887
ethereum,50,-0.15480519480519916
ethereum,50,-0.3506611355976137
ethereum,50,-0.22534785238959287
ethereum,50,-0.7487224428625723
